"movieID"	"title"	"unknown"	"Action"	"Adventure"	"Animation"	"Children.s"	"Comedy"	"Crime"	"Documentary"	"Drama"	"Fantasy"	"Film.noir"	"Horror"	"Musical"	"Mystery"	"Romance"	"Sci.fi"	"Thriller"	"War"	"Western"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
199	"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)"	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	117	3.81	1.14	5	1	4
200	"Tie That Binds, The (1995)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	2.42	1.08	4	1	2.5
201	"Three Wishes (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33	2.64	1.08	4	1	3
202	"Total Eclipse (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	30	2.5	1.11	5	1	2
203	"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	203	3.05	1.17	5	1	3
204	"Under Siege 2: Dark Territory (1995)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	2.92	1.06	5	1	3
205	"Unstrung Heroes (1995)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	85	3.61	1.11	5	1	4
206	"Unzipped (1995)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	82	3.67	1.05	5	1	4
207	"Walk in the Clouds, A (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	219	3.13	1.09	5	1	3
208	"Waterworld (1995)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651	2.63	1.13	5	1	3
209	"White Man's Burden (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	52	2.46	1	5	1	2
210	"Wild Bill (1995)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	3.15	0.94	5	1	3
211	"Browning Version, The (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	34	3.56	0.75	5	2	4
212	"Bushwhacked (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1.93	1	4	1	2
213	"Burnt By the Sun (Utomlyonnye solntsem) (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	123	4.06	1.03	5	1	4
214	"Before the Rain (Pred dozhdot) (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	28	4.25	0.84	5	2	4
215	"Before Sunrise (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	160	3.81	1.01	5	1	4
216	"Billy Madison (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	355	3.18	1.25	5	1	3
217	"Babysitter, The (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	64	2.62	1.09	5	1	3
218	"Boys on the Side (1995)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	195	3.13	1.01	5	1	3
219	"Cure, The (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	3.18	0.96	5	1	3
220	"Castle Freak (1995)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	28	1.82	0.9	4	1	2
222	"Circle of Friends (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	329	3.55	0.86	5	1	4
223	"Clerks (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1412	3.95	1.01	5	1	4
224	"Don Juan DeMarco (1995)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	386	3.39	0.96	5	1	3
225	"Disclosure (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	254	3.17	0.92	5	1	3
226	"Dream Man (1995)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	NA	2	2	2
227	"Drop Zone (1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	2.67	0.99	5	1	3
228	"Destiny Turns on the Radio (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2.15	0.99	4	1	2
229	"Death and the Maiden (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	108	3.5	1.02	5	1	4
230	"Dolores Claiborne (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	349	3.45	0.92	5	1	4
231	"Dumb & Dumber (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	660	3.19	1.32	5	1	3
232	"Eat Drink Man Woman (1994)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	346	4.08	0.81	5	1	4
233	"Exotica (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	235	3.61	1.13	5	1	4
234	"Exit to Eden (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	147	2.22	1.1	5	1	2
235	"Ed Wood (1994)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	927	3.7	1.01	5	1	4
236	"French Kiss (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	326	3.3	0.97	5	1	3
237	"Forget Paris (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	257	2.97	1.01	5	1	3
238	"Far From Home: The Adventures of Yellow Dog (1995)"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	2.81	1.31	5	1	3
239	"Goofy Movie, A (1995)"	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	168	2.88	1.19	5	1	3
240	"Hideaway (1995)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	2.71	1.12	5	1	3
241	"Fluke (1995)"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	3.31	1.11	5	1	3
242	"Farinelli: il castrato (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	80	3.5	1.04	5	1	4
243	"Gordy (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2.1	0.99	3	1	2.5
244	"Gumby: The Movie (1995)"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1.9	0.88	3	1	2
245	"Glass Shield, The (1994)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	11	3	1	5	2	3
246	"Hoop Dreams (1994)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	716	4.19	0.84	5	1	4
247	"Heavenly Creatures (1994)"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	477	3.87	0.96	5	1	4
248	"Houseguest (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	138	2.91	1.01	5	1	3
249	"Immortal Beloved (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	261	3.76	0.94	5	1	4
250	"Heavyweights (1994)"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	2.6	1.19	5	1	3
251	"Hunted, The (1995)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3.28	0.96	5	1	3
252	"I.Q. (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	367	3.27	0.89	5	1	3
253	"Interview with the Vampire (1994)"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	738	3.52	1.03	5	1	4
254	"Jefferson in Paris (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	3.08	0.82	5	1	3
255	"Jerky Boys, The (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	66	2.06	1.08	5	1	2
256	"Junior (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	218	2.65	1.05	5	1	3
257	"Just Cause (1995)"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	114	3.23	1.06	5	1	3
258	"Kid in King Arthur's Court, A (1995)"	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	144	2.42	1.16	5	1	2
259	"Kiss of Death (1995)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	102	2.84	1.01	5	1	3
260	"Star Wars: Episode IV - A New Hope (1977)"	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2991	4.45	0.8	5	1	5
261	"Little Women (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	285	3.65	0.93	5	1	4
262	"Little Princess, A (1995)"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	172	3.87	0.99	5	1	4
263	"Ladybird Ladybird (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	28	3.86	1.01	5	1	4
264	"Enfer, L' (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	3.2	1.3	4	1	4
265	"Like Water for Chocolate (Como agua para chocolate) (1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	772	3.93	1	5	1	4
266	"Legends of the Fall (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	705	3.43	1.09	5	1	4
267	"Major Payne (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	140	2.73	1.23	5	1	3
268	"Little Odessa (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	54	3.37	0.85	5	1	3.5
269	"My Crazy Life (Mi vida loca) (1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	55	3.53	0.81	5	1	4
270	"Love Affair (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	79	3.04	1.08	5	1	3
271	"Losing Isaiah (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	63	3.14	0.93	5	1	3
272	"Madness of King George, The (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	383	3.73	0.88	5	1	4
273	"Mary Shelley's Frankenstein (1994)"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	244	2.9	1.08	5	1	3
274	"Man of the House (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2.38	1.01	4	1	2.5
275	"Mixed Nuts (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	80	2.54	1.03	5	1	2
276	"Milk Money (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	228	2.69	0.99	5	1	3
277	"Miracle on 34th Street (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	170	3.18	0.96	5	1	3
278	"Miami Rhapsody (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	40	2.75	0.95	5	1	3
279	"My Family (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	46	3.72	0.98	5	1	4
280	"Murder in the First (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	212	3.57	0.86	5	1	4
281	"Nobody's Fool (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	233	3.65	0.85	5	1	4
282	"Nell (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	215	3.22	1.11	5	1	3
283	"New Jersey Drive (1995)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	18	3	1.03	4	1	3
286	"Nemesis 2: Nebula (1995)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	NA	3	3	3
287	"Nina Takes a Lover (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	21	2.9	1	5	1	3
288	"Natural Born Killers (1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	700	3.14	1.31	5	1	3
289	"Only You (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	158	3.34	0.92	5	1	3
290	"Once Were Warriors (1994)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	168	3.92	0.95	5	1	4
291	"Poison Ivy II (1995)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	48	2.21	0.99	5	1	2
292	"Outbreak (1995)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	733	3.27	0.93	5	1	3
293	"Professional, The (a.k.a. Leon: The Professional) (1994)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	923	4.11	0.86	5	1	4
294	"Perez Family, The (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	42	3.1	0.98	5	1	3
295	"Pyromaniac's Love Story, A (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	29	2.76	0.83	4	1	3
296	"Pulp Fiction (1994)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2171	4.28	0.98	5	1	5
297	"Panther (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	28	3.11	1.29	5	1	3
298	"Pushing Hands (1992)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	23	3.91	0.67	5	2	4
299	"Priest (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	143	3.66	1.01	5	1	4
300	"Quiz Show (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	705	3.76	0.81	5	1	4
301	"Picture Bride (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	43	3.3	0.94	5	1	3
302	"Queen Margot (La Reine Margot) (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	86	3.81	0.96	5	1	4
303	"Quick and the Dead, The (1995)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	418	2.98	0.99	5	1	3
304	"Roommates (1995)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	35	3.14	1.06	5	1	3
305	"Ready to Wear (Pret-A-Porter) (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	127	2.5	1.03	5	1	3
306	"Three Colors: Red (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	334	4.23	0.88	5	1	4
307	"Three Colors: Blue (1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	243	4.1	0.94	5	1	4
308	"Three Colors: White (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	202	3.97	0.93	5	1	4
309	"Red Firecracker, Green Firecracker (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	48	3.69	1.09	5	1	4
310	"Rent-a-Kid (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2.67	1.21	4	1	2.5
311	"Relative Fear (1994)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	3	NA	3	3	3
312	"Stuart Saves His Family (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	112	2.44	1.11	5	1	2
313	"Swan Princess, The (1994)"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	2.89	1.16	5	1	3
314	"Secret of Roan Inish, The (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	300	3.85	0.94	5	1	4
315	"Specialist, The (1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	2.65	1.2	5	1	3
316	"Stargate (1994)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1116	3.49	1	5	1	4
317	"Santa Clause, The (1994)"	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	641	3.19	1.02	5	1	3
318	"Shawshank Redemption, The (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2227	4.55	0.7	5	1	5
319	"Shallow Grave (1994)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	273	3.89	0.88	5	1	4
320	"Suture (1993)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32	3.41	1.04	5	1	3
321	"Strawberry and Chocolate (Fresa y chocolate) (1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	61	3.75	0.94	5	1	4
322	"Swimming with Sharks (1995)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	209	3.71	1.01	5	1	4
324	"Sum of Us, The (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	3.97	0.77	5	2	4
325	"National Lampoon's Senior Trip (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	49	2.45	1.17	5	1	2
326	"To Live (Huozhe) (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	61	4.34	0.83	5	1	5
327	"Tank Girl (1995)"	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	358	2.61	1.28	5	1	3
328	"Tales From the Crypt Presents: Demon Knight (1995)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	144	3.11	1.05	5	1	3
329	"Star Trek: Generations (1994)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990	3.38	0.97	5	1	3
330	"Tales from the Hood (1995)"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	149	2.73	1.09	5	1	3
331	"Tom & Viv (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	3.1	0.83	5	2	3
332	"Village of the Damned (1995)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	161	2.55	1.07	5	1	3
333	"Tommy Boy (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	410	3.5	1.14	5	1	4
334	"Vanya on 42nd Street (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	114	3.86	1.04	5	1	4
335	"Underneath, The (1995)"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	41	3.49	0.9	5	1	4
336	"Walking Dead, The (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	19	2.68	1.16	5	1	2
337	"What's Eating Gilbert Grape (1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	693	3.84	0.9	5	1	4
338	"Virtuosity (1995)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	221	2.88	1.03	5	1	3
339	"While You Were Sleeping (1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	673	3.5	0.94	5	1	4
340	"War, The (1994)"	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	84	3.27	0.94	5	1	3
341	"Double Happiness (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	31	3.84	1.04	5	2	4
342	"Muriel's Wedding (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	518	3.68	1	5	1	4
343	"Baby-Sitters Club, The (1995)"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	2.43	1.29	5	1	2
344	"Ace Ventura: Pet Detective (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	766	3.15	1.14	5	1	3
345	"Adventures of Priscilla, Queen of the Desert, The (1994)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	469	3.81	1.01	5	1	4
346	"Backbeat (1993)"	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	120	3.52	0.95	5	1	4
347	"Bitter Moon (1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	46	3.17	1.2	5	1	3
348	"Bullets Over Broadway (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	455	3.7	0.95	5	1	4
349	"Clear and Present Danger (1994)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1059	3.73	0.82	5	1	4
350	"Client, The (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	515	3.39	0.87	5	1	3
351	"Corrina, Corrina (1994)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	257	3.34	1.03	5	1	3
352	"Crooklyn (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	119	3.13	1.13	5	1	3
353	"Crow, The (1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	734	3.45	1.09	5	1	4
354	"Cobb (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	67	3.18	0.97	5	1	3
355	"Flintstones, The (1994)"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	267	2.35	1.01	5	1	2
356	"Forrest Gump (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2194	4.09	1.01	5	1	4
357	"Four Weddings and a Funeral (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1233	3.74	0.93	5	1	4
358	"Higher Learning (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	141	3.17	1.08	5	1	3
359	"I Like It Like That (1994)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	19	3.21	0.85	5	2	3
360	"I Love Trouble (1994)"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	127	2.5	1.1	5	1	2
361	"It Could Happen to You (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	268	3.42	0.86	5	1	3
362	"Jungle Book, The (1994)"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	239	3.36	0.98	5	1	3
363	"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	62	4.26	0.81	5	1	4
364	"Lion King, The (1994)"	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1121	3.86	0.96	5	1	4
365	"Little Buddha (1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	71	3.17	0.94	5	1	3
366	"Wes Craven's New Nightmare (1994)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	251	2.82	1.24	5	1	3
367	"Mask, The (1994)"	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1179	3.28	1.03	5	1	3
368	"Maverick (1994)"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	802	3.52	0.96	5	1	4
369	"Mrs. Parker and the Vicious Circle (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	58	3.31	0.98	5	1	3
370	"Naked Gun 33 1/3: The Final Insult (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	412	2.9	1.05	5	1	3
371	"Paper, The (1994)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	212	3.18	0.92	5	1	3
372	"Reality Bites (1994)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	428	3.15	0.95	5	1	3
373	"Red Rock West (1992)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	258	3.86	0.82	5	1	4
374	"Richie Rich (1994)"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	183	2.11	1.05	5	1	2
375	"Safe Passage (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	3.29	0.85	5	2	3
376	"River Wild, The (1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	350	3.25	0.89	5	1	3
377	"Speed (1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1650	3.57	0.96	5	1	4
378	"Speechless (1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	140	2.89	0.99	5	1	3
379	"Timecop (1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	2.89	1.02	5	1	3
380	"True Lies (1994)"	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1400	3.63	0.94	5	1	4
381	"When a Man Loves a Woman (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	211	3.26	1.04	5	1	3
382	"Wolf (1994)"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	272	2.93	1.08	5	1	3
383	"Wyatt Earp (1994)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	270	3.27	0.92	5	1	3
384	"Bad Company (1995)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	2.9	1.01	5	1	3
385	"Man of No Importance, A (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	3.4	0.84	5	2	3
386	"S.F.W. (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	2.6	1.16	4	1	3
387	"Low Down Dirty Shame, A (1994)"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	102	2.75	0.98	5	1	3
388	"Boys Life (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	97	3.64	0.91	5	1	4
389	"Colonel Chabert, Le (1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	20	3.7	0.86	5	2	4
390	"Faster Pussycat! Kill! Kill! (1965)"	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	59	3.54	1.1	5	1	4
391	"Jason's Lyric (1994)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	40	3.27	1.01	5	1	3
392	"Secret Adventures of Tom Thumb, The (1993)"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	2.8	1.22	5	1	3
393	"Street Fighter (1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	1.86	0.99	5	1	2
394	"Coldblooded (1995)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3.67	1.03	5	2	3.5
396	"Fall Time (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	NA	4	4	4
