"userID"	"sex"	"age"	"occupation"	"zip.code"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
449	"M"	25	7	"85037"	54	3.72	1.16	5	1	4
450	"M"	45	1	"24523"	51	4.2	0.78	5	2	4
451	"M"	56	13	"54720"	209	4.51	0.58	5	3	5
452	"M"	50	17	"55117"	132	4.43	0.73	5	2	5
453	"M"	18	4	"55102"	394	3.66	1.05	5	1	4
454	"M"	25	20	"55092"	266	3.22	1.56	5	1	3.5
455	"F"	35	2	"55113"	25	4.2	0.82	5	2	4
456	"M"	35	0	"55105"	157	3.39	0.92	5	1	3
457	"M"	18	4	"54703"	237	3.71	0.91	5	1	4
458	"M"	50	16	"55405-2546"	43	3.53	1.01	5	1	3
459	"F"	18	4	"55105"	32	3.69	1	5	2	4
460	"M"	45	18	"55313"	47	3.36	1.22	5	1	4
461	"M"	50	7	"55075"	512	3.22	1.05	5	1	3
462	"M"	18	16	"55416"	177	3.54	0.86	5	1	4
463	"M"	25	7	"55105"	123	3	1.23	5	1	3
464	"F"	18	4	"55455"	82	3.61	1.2	5	1	4
465	"M"	18	19	"94523"	37	3.54	1.1	5	1	4
466	"M"	25	5	"55405"	199	4.14	0.66	5	1	4
467	"F"	35	3	"55075"	69	3.2	1.45	5	1	3
468	"F"	1	10	"55082"	26	3.73	1.31	5	1	4
469	"M"	35	6	"55122"	49	4.33	0.77	5	2	4
470	"F"	1	10	"55068"	68	3.81	1.3	5	1	4
471	"M"	35	7	"08904"	105	3.63	1.24	5	1	4
472	"M"	35	0	"55418"	45	4.02	0.99	5	2	4
473	"F"	18	4	"55112"	49	4.16	0.96	5	1	4
474	"M"	25	17	"92126"	318	3.38	1.27	5	1	4
475	"F"	25	2	"55421"	247	3.83	1.01	5	1	4
476	"M"	35	0	"55127"	431	3.84	0.99	5	1	4
477	"M"	35	14	"55410"	211	3.58	0.79	5	1	3
478	"M"	50	16	"55113"	46	3.87	0.98	5	1	4
479	"M"	25	12	"55042"	93	3.83	0.92	5	1	4
480	"F"	18	4	"55422"	107	3.41	1.05	5	1	3
481	"M"	45	7	"55115"	198	3.7	1.06	5	1	4
482	"M"	25	14	"55305"	825	3.26	1.01	5	1	3
483	"M"	18	12	"55105"	29	2.93	1.19	5	1	3
484	"F"	1	10	"55104"	34	3.74	1.24	5	1	4
485	"M"	56	7	"55042"	45	4.04	0.67	5	3	4
486	"M"	56	0	"91367"	39	4.05	0.94	5	2	4
487	"F"	35	17	"55082"	50	3.34	1.12	5	1	3
488	"M"	25	12	"55107"	25	3.56	1.08	5	1	4
489	"M"	18	4	"55455"	24	3.33	1.61	5	1	3.5
490	"M"	1	10	"55345"	77	3.77	1.22	5	1	4
491	"M"	18	4	"56043"	25	3.68	1.41	5	1	4
492	"M"	25	12	"55112"	32	3.94	0.91	5	2	4
493	"M"	50	7	"55016"	158	3.85	0.95	5	1	4
494	"F"	35	0	"17870"	191	4.16	0.95	5	1	4
495	"M"	18	10	"55421"	44	3.8	1.07	5	1	4
496	"M"	18	4	"55455"	119	4.29	0.95	5	1	5
497	"F"	25	17	"55412"	24	3.58	0.93	5	1	4
498	"M"	35	17	"55113"	172	3.65	0.78	5	2	4
499	"F"	25	1	"55108"	199	3.97	0.91	5	1	4
500	"F"	18	2	"55105"	101	3.63	1.29	5	1	4
501	"M"	25	2	"55372"	67	3.42	1.38	5	1	4
502	"M"	35	6	"55126"	24	4.08	1.14	5	1	4
503	"M"	35	11	"73120"	29	4.45	0.95	5	2	5
504	"M"	25	2	"17003"	108	3.81	1.1	5	1	4
505	"M"	35	17	"37815"	115	4.22	0.67	5	2	4
506	"M"	25	16	"55103-1006"	90	3.42	0.89	5	1	3
507	"F"	25	0	"55405"	42	3.95	0.94	5	1	4
508	"M"	25	12	"55418"	149	3.32	1.1	5	1	4
509	"M"	25	2	"55125"	723	3.31	0.93	5	1	3
510	"M"	18	12	"55109"	99	3.83	1.1	5	1	4
511	"F"	45	4	"15232"	27	3.74	1.06	5	1	4
512	"M"	35	0	"55379"	37	3.84	1.24	5	1	4
513	"M"	25	0	"55119"	156	3.15	1.05	5	1	3
514	"M"	25	2	"55113"	79	4.2	0.95	5	1	4
515	"M"	25	1	"55406"	162	3.73	0.85	5	2	4
516	"F"	56	14	"55033"	294	2.93	0.89	5	1	3
517	"F"	25	14	"55408"	166	3.96	0.93	5	1	4
518	"F"	35	12	"75240"	253	4.35	0.76	5	2	5
519	"F"	35	14	"55038"	45	3.38	1.11	5	1	4
520	"F"	35	20	"55104"	314	3.94	0.97	5	1	4
521	"M"	56	7	"55105"	41	4.29	0.98	5	1	5
522	"M"	25	12	"55124"	58	3.84	1.09	5	1	4
523	"M"	50	7	"55105"	100	4.06	0.81	5	2	4
524	"M"	18	0	"91320"	1016	3.61	1.18	5	1	4
525	"M"	35	6	"19027"	40	4.03	0.83	5	1	4
526	"M"	45	17	"94806"	58	3.9	0.77	5	3	4
527	"F"	25	2	"11201"	25	4.08	1.32	5	1	5
528	"F"	18	17	"83843"	580	3.36	1.05	5	1	3
529	"M"	35	12	"92009"	122	4.2	0.94	5	1	4
530	"M"	25	2	"10019"	105	4	0.98	5	1	4
531	"F"	18	14	"22206"	867	3.16	1.01	5	1	3
532	"M"	25	7	"94301"	43	3.86	1.1	5	1	4
533	"M"	25	12	"27514"	591	3.34	1.18	5	1	3
534	"M"	25	15	"55902"	103	3.75	1.11	5	1	4
535	"M"	35	6	"95370"	21	3.57	1.36	5	1	4
536	"M"	25	20	"01267"	210	3.94	1.04	5	1	4
537	"M"	45	14	"07704"	98	4.31	0.77	5	1	4
538	"M"	56	16	"95407"	48	4.46	0.62	5	3	5
539	"M"	25	2	"55103"	132	3.92	0.83	5	1	4
540	"M"	18	1	"15213"	39	3.23	1.6	5	1	3
541	"F"	18	4	"5849574"	190	3.19	1.34	5	1	3
542	"M"	18	4	"78705"	34	3.76	0.78	5	2	4
543	"M"	25	5	"55057"	671	4.08	0.91	5	1	4
544	"M"	35	12	"94538"	81	3.78	1.17	5	1	4
545	"M"	35	17	"01890"	29	3.48	0.99	5	1	4
546	"F"	25	0	"37211"	220	3.23	1.44	5	1	4
547	"M"	35	12	"76109"	78	3.86	0.96	5	1	4
548	"F"	35	16	"96860"	118	3.09	1.1	5	1	3
549	"M"	25	6	"53217"	1152	3.76	1.24	5	1	4
550	"M"	45	8	"21559"	967	3.58	1.05	5	1	4
551	"M"	35	20	"55116"	228	3.82	0.78	5	2	4
552	"M"	50	18	"23456"	97	3.76	0.9	5	1	4
553	"M"	25	2	"94131"	64	4.16	0.96	5	1	4
554	"M"	25	12	"94086"	43	3.51	1.05	5	1	3
555	"M"	18	4	"53213"	38	3.82	0.87	5	2	4
556	"F"	25	9	"37221"	232	3.5	1.11	5	1	4
557	"M"	56	1	"30030"	58	3.88	0.73	5	2	4
558	"M"	35	20	"55108"	291	3.68	0.96	5	1	4
559	"F"	25	7	"60422"	21	3	1.22	5	1	3
560	"M"	45	15	"81335"	137	3.9	0.93	5	2	4
561	"F"	18	14	"64060"	36	3.72	1.34	5	1	4
562	"M"	35	20	"48083"	37	3.7	1.08	5	1	4
563	"M"	25	4	"53703"	346	2.7	1.22	5	1	3
564	"M"	45	1	"49419"	50	4	1.05	5	2	4
565	"M"	25	16	"45242"	25	3.44	1	5	1	4
566	"M"	25	17	"92122"	534	2.63	0.92	5	1	3
567	"M"	35	20	"52570-9634"	72	4.58	0.6	5	3	5
568	"F"	50	17	"19716"	25	4.44	0.71	5	2	5
569	"F"	18	4	"97339"	125	3.52	0.88	5	1	4
570	"M"	25	4	"33314"	237	3.33	0.92	5	1	4
571	"M"	50	5	"95401"	146	3.71	1.13	5	1	4
572	"M"	18	4	"61801"	20	3.05	1.28	5	1	3
573	"F"	35	2	"98119"	36	3.97	1.25	5	1	4
574	"M"	25	19	"90214"	21	4.1	1.3	5	1	5
575	"M"	25	12	"92130"	163	3.66	0.81	5	1	4
576	"F"	45	15	"20910"	57	3.67	1.12	5	1	4
577	"M"	35	0	"02115"	158	4.49	0.84	5	1	5
578	"M"	18	17	"90064"	28	3.96	0.92	5	2	4
579	"M"	25	5	"32839"	69	3.86	0.93	5	1	4
580	"M"	1	10	"08534"	46	3.35	1.4	5	1	4
581	"M"	50	14	"73543"	48	3.67	0.75	5	1	4
582	"M"	18	4	"67042"	78	4.28	0.91	5	1	5
583	"F"	25	0	"48067"	174	4.04	0.93	5	1	4
584	"F"	25	0	"94403"	38	4.29	0.65	5	3	4
585	"M"	18	1	"53703"	148	3.47	0.98	5	1	4
586	"M"	35	14	"53092"	35	4.49	0.7	5	3	5
587	"M"	25	20	"92649"	385	3.01	1.1	5	1	3
588	"F"	25	11	"23220"	453	4.06	0.86	5	1	4
589	"M"	18	2	"90210"	27	4	1.04	5	1	4
590	"F"	35	6	"98032"	166	4.14	0.87	5	1	4
591	"M"	25	0	"76201"	242	3.23	1.28	5	1	4
592	"M"	18	0	"92103"	23	4.39	0.78	5	3	5
593	"F"	50	1	"91711"	106	3.64	0.94	5	1	4
594	"F"	56	13	"60076"	159	4.3	1.15	5	1	5
595	"M"	25	7	"10019"	100	3.95	0.86	5	2	4
596	"F"	25	1	"01950"	42	2.95	1.27	5	1	3
597	"M"	35	12	"80206"	57	4.47	0.66	5	3	5
598	"M"	35	7	"95476"	38	3.32	0.87	5	1	3.5
599	"M"	50	6	"53711"	27	3.85	1.03	5	1	4
600	"M"	35	17	"66209"	23	3.65	1.15	5	1	4
601	"F"	18	20	"06320"	373	3.15	0.99	5	1	3
602	"F"	56	6	"14612"	154	3.4	1.62	5	1	4
603	"F"	25	6	"32256"	63	3.52	0.84	5	1	4
604	"M"	45	17	"32256"	287	3.09	0.89	5	1	3
605	"F"	18	4	"44425"	122	4.05	1.07	5	1	4
606	"F"	1	10	"49507"	33	4.03	1.13	5	2	4
607	"M"	25	0	"43614"	25	4.16	0.9	5	2	4
608	"M"	18	4	"18011"	170	3.19	1.04	5	1	3
609	"M"	25	7	"10012"	52	4.35	0.68	5	3	4
610	"M"	25	4	"77025"	126	3.48	1.37	5	1	4
611	"M"	35	0	"20715"	132	3.94	0.71	5	2	4
612	"M"	50	7	"95020"	50	3.5	1.02	5	1	3
613	"M"	35	20	"10562"	106	3.58	1.02	5	1	4
614	"M"	35	1	"90024"	54	3.83	1.18	5	1	4
615	"M"	50	17	"32951"	94	4.13	0.71	5	2	4
616	"M"	25	7	"94115"	44	3.95	0.94	5	2	4
617	"F"	25	7	"92117"	23	4.09	0.73	5	3	4
618	"M"	25	0	"74105"	45	3	1.13	5	1	3
619	"F"	18	1	"94706"	22	3.91	0.97	5	2	4
620	"M"	18	0	"13210"	179	3.32	1.03	5	1	3
621	"M"	18	4	"93560"	240	3.04	1.37	5	1	3
622	"M"	25	0	"92612"	57	3.91	0.79	5	2	4
623	"M"	25	17	"60555"	172	4.23	0.8	5	1	4
624	"M"	25	1	"75207"	372	3.68	1	5	1	4
625	"F"	35	12	"44106"	45	4	0.95	5	1	4
626	"M"	18	4	"77005"	72	4.06	0.99	5	1	4
627	"M"	50	2	"97210"	32	3.56	1.29	5	1	4
628	"F"	35	0	"20715"	52	3.9	0.87	5	1	4
629	"F"	1	10	"48154"	237	3.37	1.03	5	1	4
630	"F"	35	14	"80525"	118	4.25	0.78	5	2	4
631	"M"	35	17	"28601"	312	3.79	1.06	5	1	4
632	"M"	45	17	"07649"	34	3.79	0.88	5	2	4
633	"M"	25	17	"94131"	43	3.58	1.05	5	1	4
634	"F"	1	10	"49512"	67	4.01	1.01	5	1	4
635	"M"	56	17	"33785"	177	4.31	0.79	5	1	4
636	"M"	18	20	"92055"	86	4.06	0.91	5	2	4
637	"M"	35	12	"97132"	377	3.76	1.08	5	1	4
638	"M"	25	6	"77584"	114	4.18	0.92	5	1	4
639	"M"	45	17	"85202"	400	3.7	0.62	5	1	4
640	"M"	18	4	"47406"	21	4.33	1.15	5	1	5
641	"F"	35	0	"55116"	121	4.01	1.04	5	1	4
642	"F"	35	1	"78155"	27	4.11	1.15	5	1	4
643	"M"	25	2	"23188"	70	2.71	1.17	5	1	3
644	"M"	25	20	"93704"	108	3.12	1.65	5	1	3.5
645	"M"	35	20	"11215"	44	4.48	0.73	5	2	5
646	"M"	35	7	"08505"	254	3.8	0.89	5	1	4
647	"M"	35	12	"85224"	231	3.1	1.28	5	1	3
648	"F"	25	12	"94131"	177	3.72	1.01	5	1	4
649	"M"	25	4	"80526"	71	3.66	1.3	5	1	4
650	"M"	25	17	"49445"	38	3.89	1.09	5	1	4
651	"M"	35	7	"20895"	478	3.61	1	5	1	4
652	"M"	18	20	"12222"	132	2.89	1.26	5	1	3
653	"M"	56	13	"92660"	21	4.14	0.85	5	2	4
654	"M"	50	7	"75023"	185	3.43	0.91	5	1	4
655	"F"	25	2	"92629"	412	2.73	1.12	5	1	3
656	"F"	45	16	"92106"	177	3.87	0.95	5	1	4
657	"F"	50	13	"34691"	59	4.02	0.8	5	2	4
658	"F"	25	0	"10021"	93	3.1	0.89	5	1	3
659	"F"	25	0	"28134"	110	3.7	0.85	5	1	4
660	"M"	45	16	"70507"	703	3.02	0.94	5	1	3
661	"M"	45	1	"13114"	71	4.65	0.66	5	3	5
662	"M"	18	4	"99163"	127	3.14	1.06	5	1	3
663	"F"	25	7	"12345"	112	3.58	0.94	5	1	4
664	"M"	35	18	"74601"	158	4.03	0.94	5	1	4
665	"M"	18	2	"13317"	20	3.5	1.4	5	1	4
666	"F"	18	0	"08540"	103	3.89	0.87	5	2	4
667	"M"	25	18	"98438"	171	3.09	1.09	5	1	3
668	"F"	25	3	"22042"	36	3.58	1.18	5	1	4
669	"M"	25	17	"30307"	419	3.85	1.13	5	1	4
670	"M"	25	12	"30303"	90	3.24	1.17	5	1	3
671	"M"	18	4	"61761"	135	4.26	0.68	5	3	4
672	"M"	35	7	"46845"	47	3.87	1.08	5	1	4
673	"M"	25	20	"10023"	403	3.13	1.62	5	1	3
674	"M"	25	17	"22042"	79	4.28	0.9	5	2	5
675	"M"	25	20	"02048"	42	3.31	1.26	5	1	3.5
676	"M"	18	16	"55129"	390	3.13	1	5	1	3
677	"M"	50	2	"94122"	205	3.89	1.2	5	1	4
678	"M"	25	0	"34952"	999	3.68	0.77	5	1	4
679	"M"	35	16	"29681"	82	3.93	0.62	5	2	4
680	"M"	25	12	"37013"	35	3.57	1.07	5	2	4
681	"M"	35	7	"30501"	38	4.24	0.88	5	2	4.5
682	"M"	25	4	"27510"	75	4.73	0.53	5	3	5
683	"M"	25	4	"27514"	29	3.59	1.12	5	1	4
684	"M"	25	4	"27510"	38	3.89	0.83	5	2	4
685	"M"	25	4	"27514"	140	3.24	1.1	5	1	3
686	"M"	18	4	"27514"	27	3.78	1.09	5	2	4
687	"F"	25	7	"14136"	316	3.49	1.1	5	1	4
688	"M"	56	13	"13407"	36	3.75	0.6	5	2	4
689	"F"	50	0	"48103"	135	3.39	0.99	5	1	3
690	"M"	25	12	"90717"	180	4.31	0.65	5	1	4
691	"M"	35	11	"96813"	103	4.17	0.69	5	2	4
692	"F"	25	0	"85207"	631	3.82	0.85	5	1	4
693	"M"	35	12	"98103"	70	3.89	1.3	5	1	4
694	"M"	18	4	"76401"	40	3.62	1.15	5	1	4
695	"F"	18	1	"04240"	191	3.51	1.04	5	1	4
696	"M"	25	12	"94114"	401	3.8	0.85	5	1	4
697	"F"	50	6	"97330"	125	3.8	0.98	5	1	4
698	"M"	18	4	"76401"	270	3.55	1.18	5	1	4
699	"M"	18	0	"73505"	674	3.05	1.08	5	1	3
700	"M"	50	17	"14650"	32	3.88	1.21	5	1	4
701	"F"	18	4	"01002"	82	3.5	0.93	5	1	3
702	"M"	35	7	"90808"	479	3.3	1.14	5	1	3
703	"F"	56	1	"44074"	20	4.1	0.85	5	2	4
704	"F"	35	8	"85712"	74	3.08	1.12	5	1	3
705	"M"	25	4	"48065"	132	3.37	1.11	5	1	3
706	"M"	35	20	"78664"	151	3.56	0.87	5	1	4
707	"M"	35	7	"17740"	52	3.62	0.95	5	2	4
708	"M"	25	0	"37042"	20	3.85	1.18	5	1	4
709	"M"	18	0	"92647"	82	2.83	1.45	5	1	3
710	"M"	25	20	"85207"	885	3.43	0.9	5	1	4
711	"M"	25	18	"80521"	143	4	0.82	5	1	4
712	"M"	25	0	"95136"	282	3.48	1.04	5	1	3
713	"M"	35	7	"79912"	242	3.45	1.07	5	1	4
714	"M"	18	4	"76013"	422	4.16	0.85	5	1	4
715	"M"	18	0	"53715"	98	3.89	1.01	5	1	4
716	"M"	18	4	"98188"	392	4.2	0.78	5	1	4
717	"M"	25	11	"90211"	39	3.15	0.93	5	2	3
718	"M"	18	2	"90211"	169	3.78	0.95	5	1	4
719	"M"	1	0	"75070"	28	3.5	1	5	1	4
720	"M"	18	0	"55129"	233	2.91	1.14	5	1	3
721	"F"	35	9	"97520"	666	3.55	0.78	5	1	4
722	"M"	25	12	"55106"	55	3.91	0.89	5	1	4
723	"M"	25	12	"98027"	24	3.83	1.01	5	2	4
724	"M"	50	13	"90266"	157	3.64	0.8	5	1	4
725	"M"	56	11	"08904"	81	4.2	0.93	5	1	4
726	"F"	25	9	"77449"	73	3.93	0.82	5	1	4
727	"M"	35	11	"94061"	249	3.7	0.96	5	1	4
728	"M"	25	6	"11598"	167	3.31	0.84	5	1	3
729	"M"	35	12	"85284"	146	3.53	1.14	5	1	4
730	"M"	25	0	"10580"	53	3.77	1.05	5	1	4
731	"M"	45	3	"55410"	642	3.78	1.08	5	1	4
732	"M"	25	7	"07030"	175	3.43	1.5	5	1	4
733	"M"	35	16	"30034"	117	4.06	0.85	5	1	4
734	"M"	25	7	"90078"	44	3.73	1.13	5	1	4
735	"M"	25	14	"04240"	393	3.59	0.86	5	1	4
736	"M"	18	12	"07070"	114	3.93	0.99	5	1	4
737	"M"	1	19	"53711"	217	3.57	0.98	5	1	4
738	"M"	18	17	"99205"	33	3.3	1.33	5	1	4
739	"M"	35	12	"55803"	127	4.35	0.67	5	2	4
740	"M"	25	14	"24551"	37	4.24	0.8	5	3	4
741	"M"	25	5	"44095"	77	3.32	1.41	5	1	4
742	"M"	18	0	"54758"	42	3.95	0.85	5	2	4
743	"F"	1	2	"60660"	149	3.38	1.12	5	1	3
744	"M"	25	17	"77007"	297	3.37	1.31	5	1	3
745	"M"	1	10	"90004"	25	2.64	1.58	5	1	3
746	"F"	18	19	"95019"	424	2.63	1.15	5	1	3
747	"M"	18	4	"98606"	32	3.59	0.84	5	2	4
748	"M"	25	0	"60098"	81	3.98	1.11	5	1	4
749	"M"	35	18	"56303"	459	3.32	0.88	5	1	3
750	"F"	35	9	"13066"	56	4.32	0.66	5	3	4
751	"F"	25	17	"97201"	25	3.88	1.01	5	1	4
752	"F"	25	3	"97401"	1024	2.83	1.41	5	1	3
753	"M"	1	10	"42754"	218	3.78	0.68	5	2	4
754	"M"	35	7	"38024"	157	3.78	1.19	5	1	4
755	"F"	35	0	"94002"	126	4.11	0.78	5	2	4
756	"M"	35	0	"90064"	35	3.97	1.18	5	1	4
757	"M"	25	12	"97401"	465	3.23	0.87	5	1	3
758	"M"	35	7	"19518"	29	4	0.8	5	2	4
759	"F"	56	3	"89156"	97	3.59	1.01	5	1	4
760	"M"	56	15	"94114"	64	4.27	0.84	5	1	4
761	"M"	18	7	"99945"	20	4.55	0.69	5	3	5
762	"M"	1	10	"63041"	46	3.72	1.09	5	1	4
763	"M"	18	10	"02882"	26	3.73	1	5	2	4
764	"M"	18	20	"85296"	139	4.53	0.94	5	2	5
765	"M"	25	17	"74467"	402	3.57	0.92	5	1	4
766	"F"	25	7	"95128"	47	3.94	0.73	5	2	4
767	"M"	25	12	"45241"	170	4.02	0.73	5	1	4
768	"M"	25	12	"17067"	48	4.44	0.74	5	2	5
769	"M"	45	17	"02421"	67	3.82	0.82	5	1	4
770	"M"	18	4	"98499"	759	2.94	1.38	5	1	3
771	"F"	50	1	"75087"	26	3.77	0.76	5	3	4
772	"M"	18	12	"89118"	98	3.48	1.11	5	1	3.5
773	"M"	25	6	"48108"	49	3.59	0.79	5	2	4
774	"M"	18	4	"22903"	224	3.21	0.88	5	1	3
775	"M"	1	17	"56258"	23	4	1.04	5	1	4
776	"F"	25	3	"92627"	103	3.77	1.35	5	1	4
777	"M"	18	19	"87543"	502	2.58	0.83	5	1	3
778	"M"	18	17	"32694"	163	3.79	1.06	5	1	4
779	"M"	25	0	"60156"	48	3.33	0.83	5	2	3
780	"M"	25	17	"91776"	512	3.46	0.9	5	1	4
781	"M"	18	4	"95076"	234	3.17	1.4	5	1	3
782	"M"	56	1	"28223"	23	3.43	0.79	5	2	3
783	"M"	25	4	"53703"	119	3.52	0.96	5	1	4
784	"M"	18	0	"11040"	30	4.07	1.31	5	1	5
785	"M"	18	19	"29307"	106	3.24	1.36	5	1	4
786	"M"	25	0	"55987"	63	4.06	1.05	5	1	4
787	"M"	18	4	"77802"	117	3.59	1.14	5	1	4
788	"M"	25	0	"37601"	196	3.53	0.94	5	1	4
789	"M"	18	1	"67212"	115	2.9	1.24	5	1	3
790	"M"	25	17	"45694"	23	4.35	0.93	5	2	5
791	"M"	35	7	"27511"	328	3.97	0.9	5	1	4
792	"M"	25	17	"01002"	87	3.46	0.76	5	2	3
793	"F"	35	14	"37043"	150	3.49	0.9	5	1	3.5
794	"M"	50	20	"10543"	43	3.95	1.11	5	1	4
795	"F"	35	14	"19147"	149	3.44	0.94	5	1	4
796	"M"	50	6	"98237"	460	2.97	1.08	5	1	3
797	"F"	50	7	"20175"	83	4.04	0.85	5	2	4
798	"F"	25	20	"48464"	327	3.15	1.45	5	1	3
799	"F"	25	5	"98498"	40	3.6	1.13	5	1	4
800	"F"	35	12	"72032"	266	3.48	1.47	5	1	4
801	"F"	25	20	"95776"	285	3.66	0.92	5	1	4
802	"M"	25	16	"22801"	506	3.94	0.65	5	2	4
803	"M"	18	4	"67217"	52	3.71	0.78	5	2	4
804	"M"	25	20	"90032"	44	3.27	1.48	5	1	4
805	"M"	35	12	"37211"	73	3.84	1.19	5	1	4
806	"M"	35	0	"34990"	66	4.17	0.81	5	2	4
807	"M"	18	4	"89015"	33	3.97	0.85	5	2	4
808	"M"	25	7	"85226"	275	3.12	1.08	5	1	3
809	"M"	25	17	"70508"	94	4.03	1.2	5	1	4
810	"M"	25	12	"98006"	126	3.82	0.92	5	1	4
811	"M"	50	0	"94043"	65	4.18	0.85	5	2	4
812	"M"	25	6	"37930"	92	3.74	1.14	5	1	4
813	"M"	18	4	"70002"	67	3.34	1.08	5	1	3
814	"F"	18	4	"92612"	36	4.06	1.35	5	1	5
815	"M"	25	4	"37130"	29	4.07	1.07	5	2	4
816	"M"	45	0	"92108"	195	3.7	0.96	5	1	4
817	"M"	18	4	"41076"	398	4.01	0.94	5	1	4
818	"M"	18	4	"60107"	171	3.73	1.17	5	1	4
819	"M"	35	7	"60611"	62	3.32	1.3	5	1	3
820	"M"	35	7	"78759"	104	3.41	1.32	5	1	3
821	"M"	18	2	"14456"	21	2.95	1.16	5	1	3
822	"F"	25	1	"07666"	292	3.72	0.99	5	1	4
823	"M"	25	0	"92078"	121	3.87	0.73	5	2	4
824	"M"	35	12	"94530"	308	3.65	0.98	5	1	4
825	"M"	56	1	"39532"	42	3.62	0.99	5	1	4
826	"F"	35	1	"80210"	35	3.29	1.27	5	1	3
827	"M"	45	2	"55409"	22	3.95	1.09	5	1	4
828	"M"	18	4	"70817"	115	3.44	0.99	5	1	3
829	"M"	1	19	"53711"	138	4.23	0.83	5	1	4
830	"M"	35	7	"60657"	174	3.61	1.12	5	1	4
831	"F"	45	0	"20874"	57	4.11	0.56	5	3	4
832	"M"	18	2	"19464"	172	3.56	0.95	5	1	4
833	"M"	35	7	"46825"	21	4.05	0.97	5	2	4
834	"F"	35	12	"78640"	50	4.16	0.87	5	2	4
835	"M"	56	0	"94952"	28	2.75	1.17	5	1	2.5
836	"M"	25	11	"10023"	70	2.4	1.47	5	1	2
837	"M"	56	7	"08540"	69	3.26	0.89	5	1	3
838	"M"	50	17	"92661"	176	4.09	0.88	5	2	4
839	"M"	25	0	"98103"	774	3.99	0.9	5	1	4
840	"F"	25	3	"02828"	251	4.22	1.07	5	1	5
841	"F"	50	14	"92119"	26	3.58	0.81	5	2	3
842	"F"	18	0	"55102"	37	3.84	0.93	5	2	4
843	"M"	25	7	"49321"	126	3.94	0.81	5	1	4
844	"M"	25	0	"92121"	84	3.45	1.22	5	1	4
845	"F"	18	0	"20009"	52	3.98	1.11	5	1	4
846	"M"	25	5	"80209"	253	3.92	1.02	5	1	4
847	"F"	25	7	"80228"	62	3.61	1.22	5	1	3.5
848	"M"	25	15	"94121"	56	4.18	1.08	5	1	4
849	"M"	25	3	"75006"	117	3.26	0.89	5	1	3
850	"M"	35	0	"60640"	554	3.56	1.04	5	1	4
851	"M"	18	4	"75287"	76	3.59	0.85	5	1	4
852	"M"	25	5	"92105"	34	4.12	0.81	5	2	4
853	"M"	25	17	"55447"	110	3.89	0.67	5	2	4
854	"F"	25	16	"44092"	506	3.03	0.91	5	1	3
855	"F"	18	2	"72701"	630	3.41	0.77	5	1	3
856	"F"	45	6	"02453"	53	3.49	1.01	5	2	3
857	"M"	35	17	"11701"	70	4.17	0.76	5	2	4
858	"M"	35	14	"10013"	190	4.19	0.88	5	1	4
859	"M"	25	12	"10128"	153	3.45	0.92	5	1	4
860	"M"	18	0	"78237"	42	3.17	1.34	5	1	3
861	"M"	25	7	"37027"	80	3.94	1.07	5	1	4
862	"M"	35	7	"10019"	116	3.67	0.86	5	1	4
863	"M"	25	7	"62522"	62	4.23	0.86	5	2	4
864	"F"	25	0	"97205"	138	4.05	1.04	5	1	4
865	"M"	35	1	"91711"	42	3.81	0.86	5	2	4
866	"M"	1	10	"08820"	36	3.33	1.33	5	1	3
867	"M"	45	12	"95814"	44	3.66	1.16	5	1	4
868	"M"	50	17	"01702-7224"	75	3.6	0.57	5	3	4
869	"M"	18	20	"92026"	842	3.52	1.12	5	1	4
870	"F"	25	1	"02144"	36	3.61	1.2	5	1	4
871	"M"	1	10	"76013"	43	3.91	0.92	5	1	4
872	"M"	50	1	"20815"	107	3.64	0.86	5	1	4
873	"M"	56	6	"19027"	172	3.84	0.61	5	1	4
874	"M"	45	15	"26105"	28	3.79	1.2	5	1	4
875	"M"	1	10	"94707"	84	4.08	1.21	5	1	5
876	"M"	25	4	"43202"	111	3.83	0.92	5	1	4
877	"M"	25	0	"90631"	633	3.31	1.05	5	1	3
878	"M"	18	2	"01720"	49	4.14	1.17	5	1	5
879	"M"	45	16	"92018"	40	4.03	1.05	5	1	4
880	"M"	35	17	"94114"	115	3.5	1.29	5	1	4
881	"M"	18	14	"76401"	914	2.94	1.13	5	1	3
882	"M"	18	2	"01720"	79	4.09	1.21	5	1	4
883	"F"	35	14	"92673"	36	3.42	1.13	5	1	4
884	"M"	1	10	"49454"	99	4.01	1.21	5	1	5
885	"M"	35	0	"48105"	64	4.14	0.77	5	2	4
886	"F"	56	0	"14830"	35	3.63	0.77	5	2	4
887	"F"	56	16	"55345"	96	3.51	0.77	5	2	3
888	"F"	1	10	"08820"	72	3.78	0.97	5	1	4
889	"M"	45	20	"10024"	1518	2.84	1.01	5	1	3
890	"M"	18	4	"92153"	228	3.97	1.09	5	1	4
891	"M"	25	1	"80202"	223	3.74	1.14	5	1	4
892	"M"	35	0	"76031"	34	3.91	1.06	5	1	4
893	"F"	50	6	"85016"	110	3.2	0.95	5	1	3
894	"M"	18	4	"31602"	70	4.44	0.71	5	2	5
895	"M"	50	1	"34683"	64	3.95	1.05	5	1	4
896	"M"	18	15	"94015"	64	3.98	0.77	5	3	4
897	"M"	25	6	"92130"	203	3.56	1.09	5	1	4
